subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Haiti memory,11700000,506048,,,,,15911,2024-11-08 19:30:42,80101
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,The otter belongs to the squirrel family,10,not false positive,,,,,,2024-11-08 19:30:45,80102
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,sunk_cost effect,Sunk Cost,,Rocket Engine,,"I have already put time and effort into the rocket engine. Switching projects will not allow me enough time to do as well on it, it will also be more stressful. I am confident in my current project.",38,85,No,2600,2024-11-08 19:30:45,80103
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Romania first estimate,15000000,4519762,,,,,16852,2024-11-08 19:30:49,80104
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,Cabbages are in the mustard family,10,not false positive,,,,,,2024-11-08 19:30:50,80105
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,The sport involving a snowboard is believed to have originated in Europe,90,not false positive,,,,,,2024-11-08 19:30:55,80106
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M7 WM-254.jpg,0,did not choose recognizable,,,,,8735,2024-11-08 19:30:58,80107
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,rep,Factor-Included,,20,,Well it was already an only 30% chance that he was an engineer. Everything else in the description I didn't feel steered me towards either profession. ,50,73,No,2202,2024-11-08 19:31:00,80108
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M7 WM-254.jpg,0,did not choose recognizable,,,,,7007,2024-11-08 19:31:05,80109
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,90,not false positive,,,,,,2024-11-08 19:31:10,80110
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M7 WM-254.jpg,1,did not choose recognizable,,,,,4639,2024-11-08 19:31:10,80111
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,recognition: city,Array,img/M7 WM-254.jpg,1,did not choose recognizable,,,,,2767,2024-11-08 19:31:13,80112
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,North_Korea first estimate,35000000,9316137,,,,,25838,2024-11-08 19:31:14,80113
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,"In almost all human populations of newborns, there is a slight excess of males",90,not false positive,,,,,,2024-11-08 19:31:15,80114
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Thailand first estimate,20000000,49256846,,,,,5211,2024-11-08 19:31:19,80115
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Pakistan first estimate,20000000,183177034,,,,,29729,2024-11-08 19:31:19,80116
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,Snakes lack moveable eyelids,90,not false positive,,,,,,2024-11-08 19:31:23,80117
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,The Nile river flows southward,90,not false positive,,,,,,2024-11-08 19:31:26,80118
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Colombia first estimate,125000000,75294694,,,,,9118,2024-11-08 19:31:28,80119
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Volleyball was originally called mintonette,90,not false positive,,,,,,2024-11-08 19:31:29,80120
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Burkina_Faso first estimate,3000000,17106983,,,,,6894,2024-11-08 19:31:35,80121
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Canada is the second largest country in the world in area,90,not false positive,,,,,,2024-11-08 19:31:38,80122
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,Neptune is part of the Kuiper belt,90,not false positive,,,,,,2024-11-08 19:31:44,80123
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Vietnam first estimate,4000000,93074662,,,,,9666,2024-11-08 19:31:45,80124
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Colombia first estimate,43000000,6705306,,,,,29220,2024-11-08 19:31:48,80125
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Benin first estimate,7000000,4683042,,,,,7196,2024-11-08 19:31:52,80126
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Guinea first estimate,2000000,11270289,,,,,5096,2024-11-08 19:31:57,80127
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Burkina_Faso first estimate,30000000,9893017,,,,,11433,2024-11-08 19:32:00,80128
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Somalia first estimate,60000000,45400000,,,,,5728,2024-11-08 19:32:03,80129
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Malaysia memory,34000000,1705991,,,,,81410,2024-11-08 19:32:04,80130
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Nigeria first estimate,80000000,119045324,,,,,6552,2024-11-08 19:32:09,80131
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Uganda first estimate,12000000,33169147,,,,,4632,2024-11-08 19:32:14,80132
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Guinea first estimate,14000000,729711,,,,,19554,2024-11-08 19:32:19,80133
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Democratic_Republic_of_the_Congo first estimate,90000000,4294744,,,,,8664,2024-11-08 19:32:23,80134
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,recognition,Factor-Excluded,,50/50,,"I tried to consider which city I was more likely to have heard of, or which one I had heard about more frequently. I assumed that the ones that I had heard about more frequently were more likely to have higher populations.",100,100,No,5992,2024-11-08 19:32:30,80135
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Mexico first estimate,150000000,18261271,,,,,18333,2024-11-08 19:32:42,80136
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Niger first estimate,20000000,2850032,,,,,6931,2024-11-08 19:32:48,80137
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Tanzania first estimate,75000000,14770796,,,,,6795,2024-11-08 19:32:55,80138
665e49aac99d8849b08a2a00,,v5_pilot1,Factor-Included,illusion of truth pt2,Factor-Included,,,,I tried my best to recall what information was given previously.  I am hopeful that most of what I recalled was the truth.  ,100,100,No,2516,2024-11-08 19:32:59,80139
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,North_Korea memory,26000000,316137,,,,,56373,2024-11-08 19:33:00,80140
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Czech_Republic first estimate,80000000,69370922,,,,,11838,2024-11-08 19:33:07,80141
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Pakistan first estimate,125000000,78177034,,,,,15388,2024-11-08 19:33:22,80142
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania memory,67000000,6770796,,,,,26873,2024-11-08 19:33:26,80143
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Azerbaijan first estimate,90000000,80019631,,,,,5617,2024-11-08 19:33:27,80144
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Greece first estimate,100000000,88866056,,,,,5341,2024-11-08 19:33:33,80145
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Zimbabwe first estimate,50000000,32845363,,,,,5425,2024-11-08 19:33:38,80146
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Pakistan memory,241000000,37822966,,,,,18353,2024-11-08 19:33:45,80147
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,imaginability,Easy to Imagine,,-38,,"It said the disease is ""prevalent"" meaning there is definitely a chance of contracting it. That was the only information I used to judge the probability. ",50,100,No,3539,2024-11-08 19:33:46,80148
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Ukraine first estimate,75000000,31122907,,,,,8082,2024-11-08 19:33:47,80149
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,70,not false positive,,,,,,2024-11-08 19:33:50,80150
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,The highest waterfall in the world is in Argentina,80,not false positive,,,,,,2024-11-08 19:33:54,80151
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Romania first estimate,130000000,110480238,,,,,5440,2024-11-08 19:33:55,80152
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,Candlepins is the most widely played variation of bowling,50,not false positive,,,,,,2024-11-08 19:34:00,80153
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,The otter belongs to the squirrel family,32,not false positive,,,,,,2024-11-08 19:34:04,80154
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin memory,13000000,1316958,,,,,18763,2024-11-08 19:34:06,80155
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Haiti first estimate,15000000,3806048,,,,,13177,2024-11-08 19:34:06,80156
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,Moose may dive underwater while feeding,50,not false positive,,,,,,2024-11-08 19:34:08,80157
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Romania memory,19000000,519762,,,,,6925,2024-11-08 19:34:11,80158
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,The monetary unit in Afghanistan is the rupee,50,not false positive,,,,,,2024-11-08 19:34:13,80159
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Netherlands first estimate,20000000,2885088,,,,,14438,2024-11-08 19:34:20,80160
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,The corn was first domesticated by native peoples in Argentina,59,not false positive,,,,,,2024-11-08 19:34:21,80161
665e49aac99d8849b08a2a00,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,71902,2024-11-08 19:34:22,80162
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,Spain produces most of the worldâ€™s almonds,63,not false positive,,,,,,2024-11-08 19:34:25,80163
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,South_Korea first estimate,110000000,58726560,,,,,8580,2024-11-08 19:34:28,80164
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,Xylem is the water-transporting tissue in plants,50,not false positive,,,,,,2024-11-08 19:34:31,80165
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Guinea memory,14700000,1429711,,,,,23243,2024-11-08 19:34:33,80166
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,Cabbages are in the mustard family,62,not false positive,,,,,,2024-11-08 19:34:34,80167
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Malaysia first estimate,4000000,28294009,,,,,5335,2024-11-08 19:34:34,80168
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,The sun constitutes more than 99 percent of the entire mass of the solar system,50,not false positive,,,,,,2024-11-08 19:34:42,80169
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Nigeria memory,220000000,20954676,,,,,8103,2024-11-08 19:34:42,80170
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,The Colchester is a popular type of oyster,50,not false positive,,,,,,2024-11-08 19:34:47,80171
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Vietnam memory,19000000,78074662,,,,,8489,2024-11-08 19:34:51,80172
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,South_Korea memory,52000000,726560,,,,,25115,2024-11-08 19:35:15,80173
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Azerbaijan memory,10400000,419631,,,,,11665,2024-11-08 19:35:28,80174
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Democratic_Republic_of_the_Congo memory,10200000,75505256,,,,,20535,2024-11-08 19:35:48,80175
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Czech_Republic memory,15000000,4370922,,,,,31195,2024-11-08 19:35:50,80176
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Colombia memory,54000000,4294694,,,,,7249,2024-11-08 19:35:55,80177
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Ukraine memory,50000000,6122907,,,,,9668,2024-11-08 19:36:00,80178
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Ukraine memory,37000000,6877093,,,,,6037,2024-11-08 19:36:01,80179
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Thailand memory,30000000,39256846,,,,,10655,2024-11-08 19:36:11,80180
5dbe5d44aab19f35c5459b57,,v5_pilot1,Factor-Excluded,illusion of truth pt2,Factor-Excluded,,,,I was really unsure so I simply tried to follow my instincts. ,49,49,No,5439,2024-11-08 19:36:34,80181
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Burkina_Faso memory,24000000,3893017,,,,,48710,2024-11-08 19:36:50,80182
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,North_Korea memory,30000000,4316137,,,,,40469,2024-11-08 19:36:51,80183
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Czech_Republic memory,10700000,70922,,,,,6545,2024-11-08 19:36:56,80184
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Haiti memory,15000000,3806048,,,,,8944,2024-11-08 19:37:00,80185
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Greece memory,10400000,733944,,,,,8123,2024-11-08 19:37:05,80186
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Somalia memory,18000000,3400000,,,,,18935,2024-11-08 19:37:24,80187
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe memory,20000000,2845363,,,,,25640,2024-11-08 19:37:26,80188
5dbe5d44aab19f35c5459b57,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,48911,2024-11-08 19:37:29,80189
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Niger memory,27000000,4149968,,,,,7414,2024-11-08 19:37:31,80190
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe memory,17000000,154637,,,,,4878,2024-11-08 19:37:35,80191
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Malaysia memory,60000000,27705991,,,,,15589,2024-11-08 19:37:41,80192
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Mexico memory,17000000,114738729,,,,,5745,2024-11-08 19:37:42,80193
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,North_Korea memory,140000000,114316137,,,,,19497,2024-11-08 19:37:50,80194
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin memory,25000000,13316958,,,,,10983,2024-11-08 19:37:52,80195
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Thailand memory,70000000,743154,,,,,16844,2024-11-08 19:37:59,80196
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Thailand memory,40000000,29256846,,,,,16118,2024-11-08 19:38:06,80197
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Somalia memory,40000000,25400000,,,,,18779,2024-11-08 19:38:11,80198
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Colombia memory,65000000,15294694,,,,,4720,2024-11-08 19:38:11,80199
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Burkina_Faso memory,25000000,4893017,,,,,5482,2024-11-08 19:38:16,80200
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Netherlands memory,50000000,32885088,,,,,11213,2024-11-08 19:38:22,80201
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,omission principle,commission,,3,,"The fact that he was an outsider and not someone part of the village mostly affected my answer. He doesn't fully understand their culture and customs to be making decisions on their behalf and in secret. But at the same, he would be saving 5 people. It was difficult to name the morality of this scenario. ",39,89,No,3328,2024-11-08 19:38:23,80202
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Vietnam memory,45000000,52074662,,,,,9598,2024-11-08 19:38:26,80203
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Benin memory,3000000,8683042,,,,,5166,2024-11-08 19:38:32,80204
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Greece memory,80000000,68866056,,,,,13675,2024-11-08 19:38:36,80205
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Guinea memory,30000000,16729711,,,,,5100,2024-11-08 19:38:36,80206
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Somalia memory,80000000,65400000,,,,,6608,2024-11-08 19:38:43,80207
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Nigeria memory,65000000,134045324,,,,,4831,2024-11-08 19:38:48,80208
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,,,,i read about them,5,100,No,5185,2024-11-08 19:38:50,80209
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Uganda memory,35000000,10169147,,,,,6054,2024-11-08 19:38:54,80210
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Democratic_Republic_of_the_Congo memory,80000000,5705256,,,,,7244,2024-11-08 19:39:04,80211
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,The corn was first domesticated by native peoples in Argentina,60,not false positive,,,,,,2024-11-08 19:39:09,80212
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Niger memory,30000000,7149968,,,,,7555,2024-11-08 19:39:15,80213
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,Cabbages are in the mustard family,40,not false positive,,,,,,2024-11-08 19:39:16,80214
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Mexico memory,150000000,18261271,,,,,5548,2024-11-08 19:39:16,80215
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Tanzania memory,40000000,20229204,,,,,4604,2024-11-08 19:39:19,80216
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Niger memory,40000000,17149968,,,,,44477,2024-11-08 19:39:20,80217
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,50,not false positive,,,,,,2024-11-08 19:39:21,80218
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,The highest waterfall in the world is in Argentina,50,not false positive,,,,,,2024-11-08 19:39:24,80219
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Czech_Republic memory,65000000,54370922,,,,,5507,2024-11-08 19:39:26,80220
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,The mouth of a sea urchin is on its top,50,not false positive,,,,,,2024-11-08 19:39:28,80221
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania memory,20000000,40229204,,,,,8804,2024-11-08 19:39:29,80222
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Pakistan memory,60000000,143177034,,,,,5336,2024-11-08 19:39:30,80223
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,The Nile river flows southward,86,not false positive,,,,,,2024-11-08 19:39:36,80224
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Azerbaijan memory,30000000,20019631,,,,,7844,2024-11-08 19:39:38,80225
672e29e962095fb3053551b1,,v5_pilot1,,attention check 2,,,the moon is made of green cheese,Success,,,,,47565,2024-11-08 19:39:40,80226
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,The grape plant is a large herb,50,not false positive,,,,,,2024-11-08 19:39:40,80227
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Uganda memory,50000000,4830853,,,,,11344,2024-11-08 19:39:40,80228
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,The otter belongs to the squirrel family,45,not false positive,,,,,,2024-11-08 19:39:45,80229
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Greece memory,100000000,88866056,,,,,9149,2024-11-08 19:39:47,80230
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Zimbabwe memory,25000000,7845363,,,,,4597,2024-11-08 19:39:53,80231
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,The sun constitutes more than 99 percent of the entire mass of the solar system,50,not false positive,,,,,,2024-11-08 19:39:53,80232
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Ukraine memory,45000000,1122907,,,,,4113,2024-11-08 19:39:56,80233
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Most limes have more acid than lemon,87,not false positive,,,,,,2024-11-08 19:39:58,80234
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Romania memory,75000000,55480238,,,,,4390,2024-11-08 19:40:00,80235
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Volleyball was originally called mintonette,84,not false positive,,,,,,2024-11-08 19:40:01,80236
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Nigeria memory,30000000,169045324,,,,,23392,2024-11-08 19:40:04,80237
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Haiti memory,10000000,1193952,,,,,4072,2024-11-08 19:40:04,80238
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Netherlands memory,20000000,2885088,,,,,4068,2024-11-08 19:40:10,80239
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Lake Baikal is the world's largest freshwater lake by volume,71,not false positive,,,,,,2024-11-08 19:40:11,80240
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Vietnam memory,70000000,27074662,,,,,12676,2024-11-08 19:40:17,80241
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,South_Korea memory,50000000,1273440,,,,,6960,2024-11-08 19:40:17,80242
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Malaysia memory,8000000,24294009,,,,,5815,2024-11-08 19:40:22,80243
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Democratic_Republic_of_the_Congo memory,80000000,5705256,,,,,39332,2024-11-08 19:40:56,80244
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Azerbaijan memory,40000000,30019631,,,,,14204,2024-11-08 19:41:10,80245
6115fe9d0646ea1c604731b6,,v5_pilot1,Factor-Included,illusion of truth pt2,Factor-Included,,,,"If I had no idea, I left my judgement in the middle. If I saw the fact previously in this study then I ranked it higher. 
",91,5,No,5846,2024-11-08 19:41:19,80246
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,South_Korea memory,43000000,8273440,,,,,12012,2024-11-08 19:41:22,80247
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Mexico memory,200000000,68261271,,,,,15652,2024-11-08 19:41:38,80248
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,hindsight,Factor-Included,,,,"I only remembered 2 of my guesses, because they were just wild guesses. So when recalling them, I just wildly guessed again, except for the 2 that I'm pretty sure I remembered accurately.",48,46,No,5464,2024-11-08 19:42:00,80249
6680a7a2b7e3f773ed458c2f,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Romania memory,20000000,480238,,,,,33445,2024-11-08 19:42:11,80250
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,recognition: city,Array,img/A3 LF-249.jpg,0,chose recognizable,,,,,3630,2024-11-08 19:42:14,80251
672e29e962095fb3053551b1,,v5_pilot1,Factor-Excluded,imaginability,Difficult to Imagine,,-88,,i made my decision because i stay save and indoor during an outbreak,1,97,No,4936,2024-11-08 19:42:16,80252
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,recognition: city,Array,img/A3 LF-249.jpg,0,chose recognizable,,,,,2513,2024-11-08 19:42:16,80253
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,recognition: city,Array,img/A3 LF-249.jpg,0,chose recognizable,,,,,4682,2024-11-08 19:42:20,80254
66114844b8efff4b2af276ec,,v5_pilot1,Factor-Included,recognition: city,Array,img/A3 LF-249.jpg,0,chose recognizable,,,,,2173,2024-11-08 19:42:23,80255
