subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
673a3f38694a6d733ee71da6,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,false,Gurka victory,,,,,129814,2024-12-20 17:07:40,97294
673a3f38694a6d733ee71da6,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,7368,2024-12-20 17:07:47,97295
669d37d5e19a4d6c692e49e4,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,190038,2024-12-20 17:07:47,97296
676192c0f40a3eeb07b31aa3,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,64702,2024-12-20 17:07:48,97297
6561f9edfd7315a2f858adff,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 60% to auto safety and 40% to highway safety status quo: 50/50,,,,,35642,2024-12-20 17:07:49,97298
5589565cfdf99b6bd06016dc,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,32734,2024-12-20 17:07:49,97299
6737b718cc19d6b7ce3dbcf1,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,35795,2024-12-20 17:07:55,97300
67432e4f935cab0de0320727,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,80,"80,10,9,1",,,,,72209,2024-12-20 17:07:57,97301
66e8697870b9f536f129e22a,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,10,"10,20,30,40",,,,,173855,2024-12-20 17:07:58,97302
674eb8b83ea5bb36807aded3,,v5_pilot2,,attention check 2,,,The moon is made of green Cheese,Success,,,,,62182,2024-12-20 17:07:58,97303
60ae2fc5749d240eaf7db711,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.9,0.58,,,,,19519,2024-12-20 17:08:04,97304
664050854b928e5094b3c4e1,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,54373,2024-12-20 17:08:05,97305
67596d30e65bda466958d294,,v5_pilot2,,attention check 3,,,"3,2,4,5,1",Incorrect,,,,,143294,2024-12-20 17:08:06,97306
663730456acb6562b087057d,,v5_pilot2,Factor-Included,simulation,barely missed,,81,,,,,,126767,2024-12-20 17:08:07,97307
6138f7e0ad42e592ca5f2024,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,235598,2024-12-20 17:08:09,97308
5589565cfdf99b6bd06016dc,,v5_pilot2,Factor-Included,simulation,barely missed,,97,,,,,,17482,2024-12-20 17:08:12,97309
675b00ae8582c6a88bcd87cf,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,90823,2024-12-20 17:08:16,97310
60e7739644eb45bfddedf039,,v5_pilot2,,attention check 3,,,"3,5,2,1,4",Incorrect,,,,,120927,2024-12-20 17:08:16,97311
66303e673635423378ae6ac3,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.24,0.91,,,,,8747,2024-12-20 17:08:20,97312
649754db1c54fad23e345093,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.73,0.49,,,,,82950,2024-12-20 17:08:30,97313
66ac666f3e030205c277b763,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,false,The case did not indicate the outcome,,,,,50183,2024-12-20 17:08:31,97314
66e8697870b9f536f129e22a,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.5,0.68,,,,,35763,2024-12-20 17:08:34,97315
67235e1aad7fdd5fca6840e9,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car2,,,,,,6537,2024-12-20 17:08:37,97316
66228088ddfa13f2d401ca49,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,58264,2024-12-20 17:08:37,97317
67179f60818200c8d9dc7b14,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,5186,2024-12-20 17:08:39,97318
66ac666f3e030205c277b763,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,7941,2024-12-20 17:08:39,97319
673a3f38694a6d733ee71da6,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,0,"0,0,0,0",,,,,53725,2024-12-20 17:08:41,97320
66541006a1dd56700858320a,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,79912,2024-12-20 17:08:43,97321
6737b718cc19d6b7ce3dbcf1,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Decrease auto program by 20% and raise highway program by like amount status quo: 50/50,,,,,49299,2024-12-20 17:08:43,97322
666bb3c2a3d285b44af2b25d,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Increase auto program by 20% and lower highway program by like amount status quo: 50/50,,,,,115618,2024-12-20 17:08:45,97323
675b00ae8582c6a88bcd87cf,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,30051,2024-12-20 17:08:46,97324
67432e4f935cab0de0320727,,v5_pilot2,,attention check 3,,,"3,4,1,5,2",Incorrect,,,,,51520,2024-12-20 17:08:48,97325
63d13bce0971871b9ff88f56,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,3563,2024-12-20 17:08:51,97326
666bb3c2a3d285b44af2b25d,,v5_pilot2,Factor-Included,simulation,barely missed,,100,,,,,,16388,2024-12-20 17:09:04,97327
649754db1c54fad23e345093,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,37295,2024-12-20 17:09:09,97328
674b715d85b26d93e351316f,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,234409,2024-12-20 17:09:09,97329
675b00ae8582c6a88bcd87cf,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Don't Continue Investing,,,,,,19550,2024-12-20 17:09:10,97330
664050854b928e5094b3c4e1,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,76568,2024-12-20 17:09:20,97331
649754db1c54fad23e345093,,v5_pilot2,Factor-Included,simulation,barely missed,,65,,,,,,13335,2024-12-20 17:09:24,97332
676192c0f40a3eeb07b31aa3,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car2,,,,,,4535,2024-12-20 17:09:24,97333
66303e673635423378ae6ac3,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,65765,2024-12-20 17:09:34,97334
675b00ae8582c6a88bcd87cf,,v5_pilot2,Factor-Included,simulation,barely missed,,50,,,,,,20124,2024-12-20 17:09:35,97335
60ae2fc5749d240eaf7db711,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,7264,2024-12-20 17:09:35,97336
6138f7e0ad42e592ca5f2024,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,50,"50,50,50,50",,,,,88155,2024-12-20 17:09:38,97337
5589565cfdf99b6bd06016dc,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,2962,2024-12-20 17:09:40,97338
66ac666f3e030205c277b763,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,0,"0,98,1,1",,,,,63806,2024-12-20 17:09:43,97339
666bb3c2a3d285b44af2b25d,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,40606,2024-12-20 17:09:46,97340
649754db1c54fad23e345093,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,18664,2024-12-20 17:09:49,97341
6737b718cc19d6b7ce3dbcf1,,v5_pilot2,,attention check 3,,,"6,7,9,10,12",Incorrect,,,,,67673,2024-12-20 17:09:52,97342
6561f9edfd7315a2f858adff,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,126551,2024-12-20 17:09:56,97343
673a3f38694a6d733ee71da6,,v5_pilot2,,attention check 3,,,"5,4,3,2,1",Incorrect,,,,,78584,2024-12-20 17:09:59,97344
666bb3c2a3d285b44af2b25d,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,22288,2024-12-20 17:10:10,97345
6561f9edfd7315a2f858adff,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.27,0.5,,,,,13948,2024-12-20 17:10:15,97346
674eb8b83ea5bb36807aded3,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,92060,2024-12-20 17:10:15,97347
66e8697870b9f536f129e22a,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,97350,2024-12-20 17:10:20,97348
663730456acb6562b087057d,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,127072,2024-12-20 17:10:23,97349
60ae2fc5749d240eaf7db711,,v5_pilot2,Factor-Included,simulation,barely missed,,88,,,,,,34368,2024-12-20 17:10:23,97350
675b00ae8582c6a88bcd87cf,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,53052,2024-12-20 17:10:28,97351
5589565cfdf99b6bd06016dc,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,48476,2024-12-20 17:10:28,97352
676192c0f40a3eeb07b31aa3,,v5_pilot2,Factor-Included,affect heuristic,With passage,,1,0.54,,,,,24468,2024-12-20 17:10:33,97353
6561f9edfd7315a2f858adff,,v5_pilot2,Factor-Excluded,simulation,missed,,79,,,,,,24569,2024-12-20 17:10:44,97354
67225056aa9d8e6583b4f452,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,false,British victory,,,,,146101,2024-12-20 17:11:05,97355
63d13bce0971871b9ff88f56,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,131941,2024-12-20 17:11:07,97356
66303e673635423378ae6ac3,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,18,"18,67,10,5",,,,,93864,2024-12-20 17:11:08,97357
67225056aa9d8e6583b4f452,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,9791,2024-12-20 17:11:14,97358
649754db1c54fad23e345093,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car2,,,,,,4619,2024-12-20 17:11:14,97359
67179f60818200c8d9dc7b14,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,154927,2024-12-20 17:11:17,97360
663730456acb6562b087057d,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,58,"58,20,15,15",,,,,64275,2024-12-20 17:11:27,97361
60ae2fc5749d240eaf7db711,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,65839,2024-12-20 17:11:29,97362
676192c0f40a3eeb07b31aa3,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,71212,2024-12-20 17:11:49,97363
67225056aa9d8e6583b4f452,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,90,"90,10,0,0",,,,,46954,2024-12-20 17:12:01,97364
6737a7751f0f53ed4920811a,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,237744,2024-12-20 17:12:05,97365
67555dfc51343599cbc9232b,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,966479,2024-12-20 17:12:09,97366
67179f60818200c8d9dc7b14,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,60,"60,20,45,70",,,,,52836,2024-12-20 17:12:09,97367
67484abd3beeb41fc2ebbdd7,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.39,0.61,,,,,368576,2024-12-20 17:12:20,97368
6138f7e0ad42e592ca5f2024,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,9390,2024-12-20 17:12:22,97369
63d13bce0971871b9ff88f56,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,60,"60,20,10,10",,,,,75347,2024-12-20 17:12:22,97370
66541006a1dd56700858320a,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,20,"20,60,20,0",,,,,222481,2024-12-20 17:12:26,97371
67179f60818200c8d9dc7b14,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.95,0.95,,,,,9233,2024-12-20 17:12:27,97372
66303e673635423378ae6ac3,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,4412,2024-12-20 17:12:28,97373
673d4b493a214d994150a956,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Don't Continue Investing,,,,,,294773,2024-12-20 17:12:30,97374
63d13bce0971871b9ff88f56,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,10803,2024-12-20 17:12:34,97375
67225056aa9d8e6583b4f452,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,1,0.5,,,,,21021,2024-12-20 17:12:38,97376
66541006a1dd56700858320a,,v5_pilot2,Factor-Excluded,simulation,missed,,100,,,,,,17423,2024-12-20 17:12:47,97377
649754db1c54fad23e345093,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,93892,2024-12-20 17:12:48,97378
66ac666f3e030205c277b763,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.51,0.74,,,,,17638,2024-12-20 17:12:49,97379
663730456acb6562b087057d,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,8550,2024-12-20 17:12:50,97380
66303e673635423378ae6ac3,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,25524,2024-12-20 17:12:55,97381
63d13bce0971871b9ff88f56,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,22906,2024-12-20 17:12:59,97382
6561f9edfd7315a2f858adff,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,5735,2024-12-20 17:13:02,97383
67179f60818200c8d9dc7b14,,v5_pilot2,,attention check 3,,,"2,1,3,4,5",Incorrect,,,,,37536,2024-12-20 17:13:05,97384
6737a7751f0f53ed4920811a,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,65302,2024-12-20 17:13:06,97385
63d13bce0971871b9ff88f56,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 30% to auto safety and 70% to highway safety status quo: 50/50,,,,,10132,2024-12-20 17:13:09,97386
666bb3c2a3d285b44af2b25d,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,3516,2024-12-20 17:13:13,97387
63d13bce0971871b9ff88f56,,v5_pilot2,Factor-Excluded,simulation,missed,,90,,,,,,6758,2024-12-20 17:13:18,97388
6138f7e0ad42e592ca5f2024,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,59005,2024-12-20 17:13:24,97389
67225056aa9d8e6583b4f452,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Continue Investing,,,,,,5108,2024-12-20 17:13:27,97390
63d13bce0971871b9ff88f56,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.67,0.75,,,,,5960,2024-12-20 17:13:29,97391
66ac666f3e030205c277b763,,v5_pilot2,Factor-Included,simulation,barely missed,,99,,,,,,35784,2024-12-20 17:13:31,97392
66a94c224273fab59f0b2c71,,v5_pilot2,,attention check 3,,,"1,2,3,4,5",Incorrect,,,,,416513,2024-12-20 17:13:31,97393
663730456acb6562b087057d,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,43253,2024-12-20 17:13:35,97394
67484abd3beeb41fc2ebbdd7,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,failed,"Automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,69990,2024-12-20 17:13:39,97395
63d13bce0971871b9ff88f56,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,13679,2024-12-20 17:13:42,97396
67484abd3beeb41fc2ebbdd7,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,14728,2024-12-20 17:13:53,97397
674eb8b83ea5bb36807aded3,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,60,"60,20,10,10",,,,,233347,2024-12-20 17:14:08,97398
676192c0f40a3eeb07b31aa3,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,140462,2024-12-20 17:14:10,97399
6138f7e0ad42e592ca5f2024,,v5_pilot2,Factor-Excluded,simulation,missed,,92,,,,,,45583,2024-12-20 17:14:13,97400
67555dfc51343599cbc9232b,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,90,"90,70,50,50",,,,,124684,2024-12-20 17:14:14,97401
6561f9edfd7315a2f858adff,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,72442,2024-12-20 17:14:14,97402
673d4b493a214d994150a956,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,10477,2024-12-20 17:14:17,97403
67484abd3beeb41fc2ebbdd7,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 30% to auto safety and 70% to highway safety status quo: 50/50,,,,,31960,2024-12-20 17:14:25,97404
66303e673635423378ae6ac3,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,83804,2024-12-20 17:14:25,97405
674eb8b83ea5bb36807aded3,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Don't Continue Investing,,,,,,37349,2024-12-20 17:14:52,97406
66303e673635423378ae6ac3,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Increase auto program by 10% and lower highway program by like amount status quo: 50/50,,,,,35056,2024-12-20 17:15:00,97407
66541006a1dd56700858320a,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,3620,2024-12-20 17:15:02,97408
67484abd3beeb41fc2ebbdd7,,v5_pilot2,,attention check 3,,,"2,5,3,4,1",Incorrect,,,,,43633,2024-12-20 17:15:15,97409
66ac666f3e030205c277b763,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,101228,2024-12-20 17:15:15,97410
66a94c224273fab59f0b2c71,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,5048,2024-12-20 17:15:15,97411
663730456acb6562b087057d,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Don't Continue Investing,,,,,,100248,2024-12-20 17:15:17,97412
66303e673635423378ae6ac3,,v5_pilot2,Factor-Included,simulation,barely missed,,100,,,,,,13761,2024-12-20 17:15:19,97413
67225056aa9d8e6583b4f452,,v5_pilot2,,attention check 2,,,The green cheese is made of moon,Failure,,,,,111754,2024-12-20 17:15:24,97414
673a53fc2a05c93edf027ccd,,v5_pilot2,Factor-Included,simulation,barely missed,,87,,,,,,34048,2024-12-20 17:15:26,97415
66a94c224273fab59f0b2c71,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,11566,2024-12-20 17:15:28,97416
6138f7e0ad42e592ca5f2024,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,70264,2024-12-20 17:15:28,97417
66a94c224273fab59f0b2c71,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Increase auto program by 10% and lower highway program by like amount status quo: 50/50,,,,,6176,2024-12-20 17:15:34,97418
66541006a1dd56700858320a,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,38260,2024-12-20 17:15:40,97419
66a94c224273fab59f0b2c71,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,4310,2024-12-20 17:15:42,97420
666bb3c2a3d285b44af2b25d,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,148756,2024-12-20 17:15:44,97421
674eb8b83ea5bb36807aded3,,v5_pilot2,Factor-Included,simulation,barely missed,,43,,,,,,42571,2024-12-20 17:15:44,97422
66303e673635423378ae6ac3,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,21206,2024-12-20 17:15:49,97423
6138f7e0ad42e592ca5f2024,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 70% to auto safety and 30% to highway safety status quo: 50/50,,,,,26576,2024-12-20 17:15:54,97424
673d4b493a214d994150a956,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,96841,2024-12-20 17:15:58,97425
67235e1aad7fdd5fca6840e9,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,77796,2024-12-20 17:16:03,97426
66a94c224273fab59f0b2c71,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,60,"60,15,10,15",,,,,35258,2024-12-20 17:16:18,97427
666bb3c2a3d285b44af2b25d,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,40,"40,30,15,15",,,,,39953,2024-12-20 17:16:25,97428
66303e673635423378ae6ac3,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,36511,2024-12-20 17:16:25,97429
66a94c224273fab59f0b2c71,,v5_pilot2,,attention check 2,,,the moon is,Failure,,,,,17146,2024-12-20 17:16:37,97430
67235e1aad7fdd5fca6840e9,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,35354,2024-12-20 17:16:38,97431
67225056aa9d8e6583b4f452,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,82781,2024-12-20 17:16:50,97432
6138f7e0ad42e592ca5f2024,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,52621,2024-12-20 17:16:51,97433
674eb8b83ea5bb36807aded3,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,67840,2024-12-20 17:16:52,97434
673d4b493a214d994150a956,,v5_pilot2,Factor-Included,simulation,barely missed,,96,,,,,,45364,2024-12-20 17:17:00,97435
673a53fc2a05c93edf027ccd,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car3,,,,,,3331,2024-12-20 17:17:02,97436
666bb3c2a3d285b44af2b25d,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,56990,2024-12-20 17:17:22,97437
67225056aa9d8e6583b4f452,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 30% to auto safety and 70% to highway safety status quo: 50/50,,,,,40603,2024-12-20 17:17:30,97438
67225056aa9d8e6583b4f452,,v5_pilot2,Factor-Excluded,simulation,missed,,100,,,,,,13060,2024-12-20 17:17:48,97439
67235e1aad7fdd5fca6840e9,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,74193,2024-12-20 17:17:52,97440
6138f7e0ad42e592ca5f2024,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,71910,2024-12-20 17:18:03,97441
67555dfc51343599cbc9232b,,v5_pilot2,Factor-Included,affect heuristic,With passage,,1,0.8,,,,,29994,2024-12-20 17:18:06,97442
67596d30e65bda466958d294,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,false,British victory,,,,,199352,2024-12-20 17:18:14,97443
66a94c224273fab59f0b2c71,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,43915,2024-12-20 17:18:38,97444
67596d30e65bda466958d294,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,false,British victory,,,,,12435,2024-12-20 17:18:38,97445
6728131f684b31c9d5b501ab,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,71391,2024-12-20 17:18:38,97446
67596d30e65bda466958d294,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,8715,2024-12-20 17:18:42,97447
66a94c224273fab59f0b2c71,,v5_pilot2,Factor-Included,simulation,barely missed,,64,,,,,,2915,2024-12-20 17:18:49,97448
663730456acb6562b087057d,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,198881,2024-12-20 17:18:55,97449
663730456acb6562b087057d,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Increase auto program by 20% and lower highway program by like amount status quo: 50/50,,,,,28589,2024-12-20 17:19:23,97450
6737a7751f0f53ed4920811a,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,359416,2024-12-20 17:19:27,97451
67596d30e65bda466958d294,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,40,"40,60,50,50",,,,,46583,2024-12-20 17:19:29,97452
673a53fc2a05c93edf027ccd,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,140955,2024-12-20 17:19:32,97453
67596d30e65bda466958d294,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,4176,2024-12-20 17:19:37,97454
67555dfc51343599cbc9232b,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,93146,2024-12-20 17:19:46,97455
663730456acb6562b087057d,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.77,0.7,,,,,8823,2024-12-20 17:19:51,97456
