subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Romania memory,15000000,4519762,,,,,15774,2024-11-11 20:20:31,86516
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Nigeria memory,200000000,954676,,,,,9690,2024-11-11 20:20:41,86517
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Somalia memory,15000000,400000,,,,,15007,2024-11-11 20:20:56,86518
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Niger first estimate,3000000,19850032,,,,,34855,2024-11-11 20:20:57,86519
65085fb91a4cb8bd22420fef,,v5_pilot1,Factor-Included,hindsight,Factor-Included,,,,"I JUST GUESSED DONT KNOW THE ACTUAL ESTIMATE OF THE COUNTRIES 
",50,82,No,3590,2024-11-11 20:20:59,86520
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Pakistan memory,250000000,46822966,,,,,14985,2024-11-11 20:21:11,86521
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Burkina_Faso first estimate,1750000,18356983,,,,,22117,2024-11-11 20:21:19,86522
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Guinea memory,10000000,3270289,,,,,10304,2024-11-11 20:21:21,86523
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Tanzania memory,50000000,10229204,,,,,12446,2024-11-11 20:21:34,86524
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Nigeria first estimate,15000000,184045324,,,,,22788,2024-11-11 20:21:42,86525
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Zimbabwe memory,10000000,7154637,,,,,9442,2024-11-11 20:21:43,86526
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Azerbaijan memory,8000000,1980369,,,,,9770,2024-11-11 20:21:53,86527
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Guinea first estimate,2500000,10770289,,,,,13535,2024-11-11 20:21:55,86528
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Netherlands memory,15000000,2114912,,,,,8125,2024-11-11 20:22:01,86529
636259854da454099f895513,,v5_pilot1,Factor-Excluded,status_quo,Factor-Excluded,"The National Highway Safety Commission is deciding
how to allocate its budget between two safety research 
programs: i) improving automobile safety (bumpers,
body, gas tank configurations, seatbelts) and 
ii) improving the safety of interstate highways 
(guard rails, grading, highway interchanges, 
and implementing selective reduced
speed limits).  
Since there is a ceiling on its total spending, these are
the commission's two options. Please select the option you would recommend.<br><br>",50/50,,I find the two options to be at the same level of situation hence they all deserve equal treatment and funding,65,61,No,2760,2024-11-11 20:22:02,86530
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,status_quo,Factor-Excluded,"The National Highway Safety Commission is deciding
how to allocate its budget between two safety research 
programs: i) improving automobile safety (bumpers,
body, gas tank configurations, seatbelts) and 
ii) improving the safety of interstate highways 
(guard rails, grading, highway interchanges, 
and implementing selective reduced
speed limits).  
Since there is a ceiling on its total spending, these are
the commission's two options. Please select the option you would recommend.<br><br>",50/50,,i was looking for a more balanced approach so everyone can benefit and not complain when an accident does occur,73,79,No,4789,2024-11-11 20:22:10,86531
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Romania first estimate,5250000,14269762,,,,,17639,2024-11-11 20:22:13,86532
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Colombia memory,50000000,294694,,,,,12922,2024-11-11 20:22:14,86533
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,South_Korea memory,50000000,1273440,,,,,7744,2024-11-11 20:22:22,86534
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Democratic_Republic_of_the_Congo first estimate,7500000,78205256,,,,,19650,2024-11-11 20:22:33,86535
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,The_Democratic_Republic_of_the_Congo memory,80000000,5705256,,,,,11558,2024-11-11 20:22:33,86536
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Burkina_Faso memory,15000000,5106983,,,,,9939,2024-11-11 20:22:43,86537
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Somalia first estimate,9500000,5100000,,,,,13749,2024-11-11 20:22:46,86538
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,Thailand memory,80000000,10743154,,,,,9959,2024-11-11 20:22:53,86539
636259854da454099f895513,,v5_pilot1,Factor-Excluded,sunk_cost effect,No Sunk Cost,,Rocket Engine,,I find rocket engine to be of a potential growth and benefit more than the solar,28,83,No,4679,2024-11-11 20:23:16,86540
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Czech_Republic first estimate,9500000,1129078,,,,,32891,2024-11-11 20:23:19,86541
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,South_Korea first estimate,13000000,38273440,,,,,17239,2024-11-11 20:23:37,86542
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Colombia first estimate,11500000,38205306,,,,,17522,2024-11-11 20:23:54,86543
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Mexico first estimate,18000000,113738729,,,,,24121,2024-11-11 20:24:18,86544
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe first estimate,9500000,7654637,,,,,13950,2024-11-11 20:24:32,86545
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,hindsight,Factor-Included,,,,I Just tried to recreate my estimate.  I travel a lot and take a lot of interest in geography so I actually have a decent handle on population size.  ,44,0,No,6950,2024-11-11 20:24:38,86546
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Netherlands first estimate,8500000,8614912,,,,,22721,2024-11-11 20:24:55,86547
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,sunk_cost effect,No Sunk Cost,,Solar-powered Pump,,I was thinking the other guy might be making a rocket engine design so I might as well go with the unique solar powered pump since it costs the same to make and might make me stand out more,0,100,No,5308,2024-11-11 20:25:01,86548
636259854da454099f895513,,v5_pilot1,Factor-Excluded,imaginability,Difficult to Imagine,,8,,"Provided solution is not quickly found, it is going to be wide spread and anyone can easily contract it.",67,83,No,7047,2024-11-11 20:25:08,86549
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Azerbaijan first estimate,11000000,1019631,,,,,21630,2024-11-11 20:25:17,86550
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Haiti first estimate,5500000,5693952,,,,,16635,2024-11-11 20:25:33,86551
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,The Colchester is a popular type of oyster,28,not false positive,,,,,,2024-11-11 20:25:39,86552
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,Giraffes have terrible eyesight,20,false positive,,,,,,2024-11-11 20:25:43,86553
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,The sport involving a snowboard is believed to have originated in Europe,69,not false positive,,,,,,2024-11-11 20:25:51,86554
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Pakistan first estimate,12000000,191177034,,,,,18441,2024-11-11 20:25:52,86555
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,The monetary unit in Afghanistan is the rupee,10,false positive,,,,,,2024-11-11 20:25:58,86556
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Thailand first estimate,9250000,60006846,,,,,19588,2024-11-11 20:26:11,86557
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,The sun constitutes more than 99 percent of the entire mass of the solar system,80,not false positive,,,,,,2024-11-11 20:26:14,86558
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,The corn was first domesticated by native peoples in Argentina,71,not false positive,,,,,,2024-11-11 20:26:21,86559
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Ukraine first estimate,13000000,30877093,,,,,19746,2024-11-11 20:26:31,86560
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,Snakes lack moveable eyelids,20,not false positive,,,,,,2024-11-11 20:26:31,86561
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,Moose may dive underwater while feeding,70,not false positive,,,,,,2024-11-11 20:26:45,86562
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,rep,Factor-Included,,70,,Not a lot of lawyers like mathematical puzzles.  ,100,21,No,7073,2024-11-11 20:26:50,86563
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,Candlepins is the most widely played variation of bowling,89,not false positive,,,,,,2024-11-11 20:26:52,86564
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Vietnam first estimate,8500000,88574662,,,,,22980,2024-11-11 20:26:54,86565
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,30,false positive,,,,,,2024-11-11 20:27:08,86566
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,Xylem is the water-transporting tissue in plants,60,not false positive,,,,,,2024-11-11 20:27:17,86567
636259854da454099f895513,,v5_pilot1,Factor-Excluded,reference price,motel,,60,,"Because it is something that I like and desire in the moment, I will pay a fair price for it",23,73,No,3775,2024-11-11 20:27:18,86568
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,true_new,Dart boards are commonly made of sisal,70,not false positive,,,,,,2024-11-11 20:27:27,86569
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin first estimate,5500000,6183042,,,,,40416,2024-11-11 20:27:34,86570
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Uganda first estimate,7500000,37669147,,,,,8187,2024-11-11 20:27:43,86571
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,North_Korea first estimate,13000000,12683863,,,,,19809,2024-11-11 20:28:02,86572
65085fb91a4cb8bd22420fef,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,"In almost all human populations of newborns, there is a slight excess of males",63,not false positive,,,,,,2024-11-11 20:28:12,86573
65085fb91a4cb8bd22420fef,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Domesticated goats are descended from the pasang,62,not false positive,,,,,,2024-11-11 20:28:12,86574
65085fb91a4cb8bd22420fef,,v5_pilot1,Factor-Included,illusion of truth pt2,true_old,Lake Baikal is the world's largest freshwater lake by volume,50,not false positive,,,,,,2024-11-11 20:28:14,86575
65085fb91a4cb8bd22420fef,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,"In chemistry, a mass spectrometer is used to separate substances into its constituent parts according to color",58,not false positive,,,,,,2024-11-11 20:28:16,86576
65085fb91a4cb8bd22420fef,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,The Caspian Sea is the lowest body of water on the surface of the Earth,59,not false positive,,,,,,2024-11-11 20:28:17,86577
65085fb91a4cb8bd22420fef,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,Snakes lack moveable eyelids,41,not false positive,,,,,,2024-11-11 20:28:21,86578
65085fb91a4cb8bd22420fef,,v5_pilot1,Factor-Included,illusion of truth pt2,false_new,The sport involving a snowboard is believed to have originated in Europe,50,not false positive,,,,,,2024-11-11 20:28:23,86579
65085fb91a4cb8bd22420fef,,v5_pilot1,Factor-Included,illusion of truth pt2,false_old,Sheep are a type of tylopod mammal,59,not false positive,,,,,,2024-11-11 20:28:26,86580
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,reference price,hotel,,8,,"I imagined it was something I liked (ewww, beer) and thought 8 bucks was double what I would be willing to pay for a bottled beverage.",0,100,No,5060,2024-11-11 20:28:34,86581
6296290ec41bde1525dbb77e,,v5_pilot1,Factor-Excluded,illusion of truth pt2,Factor-Excluded,,,,i tried to think deeply about some of these facts and if I remembered them a certain way I went higher or lower on the scale depending on how confident I was,77,70,No,7119,2024-11-11 20:29:35,86582
636259854da454099f895513,,v5_pilot1,Factor-Excluded,rep,Factor-Excluded,,90,,"I think engineers are highly intellectual and even though the probability of being selected is less, I still believe he has what it takes to be an engineer",77,76,No,4728,2024-11-11 20:29:43,86583
636259854da454099f895513,,v5_pilot1,,attention check 2,,,The moon is made of green cheese,Success,,,,,22438,2024-11-11 20:30:05,86584
6296290ec41bde1525dbb77e,,v5_pilot1,,attention check 3,,,"3,5,1,4,2",Correct,,,,,100341,2024-11-11 20:31:25,86585
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Greece memory,10000000,1133944,,,,,29247,2024-11-11 20:31:35,86586
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,omission principle,commission,,1,,"First off, not my culture, so my understanding is limited, How do I not know that the village picks the wife beaters to sacrifice, or the old and dying.  What is their food situation?  You can't be sure that jacks decision to poison the one is the right thing to do.  What if the one is the sole provider for a bunch of children, what if htey are the towns only doctor?",50,50,No,4427,2024-11-11 20:31:49,86587
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania memory,12000000,48229204,,,,,21331,2024-11-11 20:31:56,86588
636259854da454099f895513,,v5_pilot1,Factor-Excluded,omission principle,omission,,6,,I think James made the right decision of saving five and leaving one out hence I see it to be moral ,25,76,No,2584,2024-11-11 20:32:03,86589
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Malaysia memory,13000000,19294009,,,,,11275,2024-11-11 20:32:07,86590
636259854da454099f895513,,v5_pilot1,Factor-Excluded,recognition: city,"non-recognizable city,non-recognizable city","Spokane,Lexingtonâ€“Fayette",Lexingtonâ€“Fayette,did not choose recognizable,,,,,5775,2024-11-11 20:32:11,86591
636259854da454099f895513,,v5_pilot1,Factor-Excluded,recognition: city,"non-recognizable city,non-recognizable city","Fort Worth,Grand Rapids",Fort Worth,did not choose recognizable,,,,,2223,2024-11-11 20:32:13,86592
636259854da454099f895513,,v5_pilot1,Factor-Excluded,recognition: city,"non-recognizable city,non-recognizable city","Fresno,Raleigh",Fresno,did not choose recognizable,,,,,1967,2024-11-11 20:32:15,86593
5de7b588ff15c2a06658dd1d,,v5_pilot1,,attention check 2,,,the moon is made of green cheese,Success,,,,,25681,2024-11-11 20:32:16,86594
636259854da454099f895513,,v5_pilot1,Factor-Excluded,recognition: city,"non-recognizable city,non-recognizable city","Mesa,Garland",Garland,did not choose recognizable,,,,,2303,2024-11-11 20:32:17,86595
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Niger memory,7500000,15350032,,,,,17671,2024-11-11 20:32:25,86596
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,recognition: city,"recognizable city,non-recognizable city","Philadelphia,Raleigh",Philadelphia,chose recognizable,,,,,3711,2024-11-11 20:32:28,86597
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,recognition: city,"recognizable city,non-recognizable city","Nashville,Lexingtonâ€“Fayette",Nashville,chose recognizable,,,,,3209,2024-11-11 20:32:31,86598
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,recognition: city,"recognizable city,non-recognizable city","Minneapolis,Mesa",Mesa,did not choose recognizable,,,,,2977,2024-11-11 20:32:34,86599
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,recognition: city,"recognizable city,non-recognizable city","Los Angeles,Grand Rapids",Los Angeles,chose recognizable,,,,,2213,2024-11-11 20:32:36,86600
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Burkina_Faso memory,5500000,14606983,,,,,15252,2024-11-11 20:32:40,86601
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Nigeria memory,15000000,184045324,,,,,16644,2024-11-11 20:32:57,86602
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Guinea memory,8500000,4770289,,,,,10328,2024-11-11 20:33:07,86603
636259854da454099f895513,,v5_pilot1,Factor-Excluded,recognition,Factor-Excluded,,6,,I based my decision on cities that I have heard and is common,76,88,No,6990,2024-11-11 20:33:22,86604
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Romania memory,12000000,7519762,,,,,21908,2024-11-11 20:33:29,86605
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Pakistan first estimate,24000000,179177034,,,,,7256,2024-11-11 20:33:37,86606
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Haiti first estimate,43000000,31806048,,,,,4984,2024-11-11 20:33:42,86607
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Democratic_Republic_of_the_Congo memory,8500000,77205256,,,,,17776,2024-11-11 20:33:47,86608
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe first estimate,21000000,3845363,,,,,6199,2024-11-11 20:33:48,86609
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Somalia memory,14000000,600000,,,,,14992,2024-11-11 20:34:02,86610
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Czech_Republic first estimate,34000000,23370922,,,,,16487,2024-11-11 20:34:04,86611
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Burkina_Faso first estimate,41000000,20893017,,,,,12353,2024-11-11 20:34:17,86612
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Thailand first estimate,31000000,38256846,,,,,9209,2024-11-11 20:34:26,86613
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Czech_Republic memory,9500000,1129078,,,,,32995,2024-11-11 20:34:35,86614
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Tanzania first estimate,24000000,36229204,,,,,13695,2024-11-11 20:34:40,86615
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,recognition,Factor-Included,,1,,"I went off the cuff, some are harder because phoenix and mesa are part of the same metro area that is huge but I can't be sure how many are in mesa perse vs the whole metro area. ",100,100,No,5157,2024-11-11 20:34:44,86616
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,South_Korea memory,13000000,38273440,,,,,17462,2024-11-11 20:34:52,86617
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Ukraine first estimate,24000000,19877093,,,,,14128,2024-11-11 20:34:54,86618
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Guinea first estimate,30000000,16729711,,,,,13481,2024-11-11 20:35:07,86619
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Colombia memory,14500000,35205306,,,,,16578,2024-11-11 20:35:09,86620
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Romania first estimate,24000000,4480238,,,,,17570,2024-11-11 20:35:25,86621
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Mexico memory,20000000,111738729,,,,,18588,2024-11-11 20:35:28,86622
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Greece first estimate,24000000,12866056,,,,,16344,2024-11-11 20:35:41,86623
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Zimbabwe memory,11000000,6154637,,,,,15259,2024-11-11 20:35:43,86624
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin first estimate,23000000,11316958,,,,,14065,2024-11-11 20:35:55,86625
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Netherlands memory,8000000,9114912,,,,,12515,2024-11-11 20:35:55,86626
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Uganda first estimate,16000000,29169147,,,,,8578,2024-11-11 20:36:04,86627
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Azerbaijan first estimate,10000000,19631,,,,,5937,2024-11-11 20:36:10,86628
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Azerbaijan memory,12500000,2519631,,,,,14310,2024-11-11 20:36:10,86629
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Haiti memory,4500000,6693952,,,,,14334,2024-11-11 20:36:24,86630
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,imaginability,Easy to Imagine,,5,,"I had next to NO information on anything to do with likelihood of catching the disease, how does it spread, who is more likely to contract.  Percentage of population affected?  Symptoms do not tell me anything helpful.",50,100,No,4572,2024-11-11 20:36:24,86631
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Pakistan memory,13500000,189677034,,,,,9391,2024-11-11 20:36:33,86632
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Malaysia first estimate,23000000,9294009,,,,,27386,2024-11-11 20:36:37,86633
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,halo,attractive,img/A4 BF-233.jpg,5,5.12,,,,,5745,2024-11-11 20:36:39,86634
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Thailand memory,8500000,60756846,,,,,15509,2024-11-11 20:36:49,86635
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Niger first estimate,21900000,950032,,,,,13174,2024-11-11 20:36:50,86636
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,halo,unattractive,img/U2 LM-240.jpg,2,1.541666667,,,,,11468,2024-11-11 20:36:51,86637
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,halo,attractive,img/A2 BF-240.jpg,3,5.310344828,,,,,6836,2024-11-11 20:36:58,86638
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,halo,unattractive,img/U3 BF-200.jpg,2,1.551724138,,,,,5328,2024-11-11 20:37:03,86639
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Ukraine memory,15000000,28877093,,,,,16835,2024-11-11 20:37:06,86640
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,halo,unattractive,img/U1 AM-224.jpg,2,1.52,,,,,4287,2024-11-11 20:37:07,86641
65dfb9ef84f2b03399eecc6c,,v5_pilot1,Factor-Excluded,recognition: city,"non-recognizable city,non-recognizable city","Raleigh,Fort Worth",Fort Worth,did not choose recognizable,,,,,5239,2024-11-11 20:37:11,86642
65dfb9ef84f2b03399eecc6c,,v5_pilot1,Factor-Excluded,recognition: city,"non-recognizable city,non-recognizable city","Fresno,Spokane",Spokane,did not choose recognizable,,,,,2308,2024-11-11 20:37:13,86643
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,halo,unattractive,img/U4 WF-002.jpg,2,1.612903226,,,,,6022,2024-11-11 20:37:13,86644
65dfb9ef84f2b03399eecc6c,,v5_pilot1,Factor-Excluded,recognition: city,"non-recognizable city,non-recognizable city","Grand Rapids,Mesa",Grand Rapids,did not choose recognizable,,,,,1837,2024-11-11 20:37:15,86645
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Vietnam memory,9500000,87574662,,,,,9278,2024-11-11 20:37:15,86646
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,halo,attractive,img/A3 LF-249.jpg,3,5.24137931,,,,,3707,2024-11-11 20:37:17,86647
65dfb9ef84f2b03399eecc6c,,v5_pilot1,Factor-Excluded,recognition: city,"non-recognizable city,non-recognizable city","Lexingtonâ€“Fayette,Garland",Garland,did not choose recognizable,,,,,2565,2024-11-11 20:37:17,86648
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,South_Korea first estimate,16000000,35273440,,,,,29489,2024-11-11 20:37:20,86649
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,halo,attractive,img/A1 WF-233.jpg,3,5.47826087,,,,,3143,2024-11-11 20:37:20,86650
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin memory,4500000,7183042,,,,,7651,2024-11-11 20:37:23,86651
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Uganda memory,10500000,34669147,,,,,13041,2024-11-11 20:37:36,86652
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,The_Democratic_Republic_of_the_Congo first estimate,23000000,62705256,,,,,25315,2024-11-11 20:37:45,86653
632b9d9bc38454f47019295c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,North_Korea memory,13000000,12683863,,,,,13352,2024-11-11 20:37:49,86654
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,halo,attractive/unattractive,,5,,Friendly looking people got high marks. grumpy looking people got low marks.,61,69,Yes,6324,2024-11-11 20:38:03,86655
65dfb9ef84f2b03399eecc6c,,v5_pilot1,Factor-Excluded,recognition,Factor-Excluded,,,,"If I had heard of one city and not the other, I picked the one I had heard of.  Otherwise, I picked the city that I hear about the most often.",93,88,No,4070,2024-11-11 20:38:11,86656
65dfb9ef84f2b03399eecc6c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Malaysia first estimate,5000000,27294009,,,,,18884,2024-11-11 20:38:36,86657
65dfb9ef84f2b03399eecc6c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Somalia first estimate,1000000,13600000,,,,,7605,2024-11-11 20:38:44,86658
5de7b588ff15c2a06658dd1d,,v5_pilot1,Factor-Included,illusion of truth pt2,true_new,The otter belongs to the squirrel family,10,not false positive,,,,,,2024-11-11 20:38:44,86659
636259854da454099f895513,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Vietnam first estimate,20066660,77008002,,,,,58136,2024-11-11 20:38:45,86660
65dfb9ef84f2b03399eecc6c,,v5_pilot1,Factor-Excluded,hindsight,Factor-Excluded,Benin first estimate,750000,10933042,,,,,4848,2024-11-11 20:38:49,86661
