subject,cognitive_affective_mindfulness,engagement_in_self_reflection,need_for_self_reflection,insight,decision_scale,need_for_cognition,cognitive_reflection_test,digit_span,subject_prolific,version,gender,age,education,income,race,phq91,phq92,gad71,gad72,audit,spq,ocir,tas,icar_responses,icar_correct,icar_num_correct,feedback,total_time,timestamp,id,mistakeCounter
663e83a2acfdb0135f470a34,,,,,,,,,,v5_pilot1,Woman,,Postgraduate/Professional degree/other,"$25,000-$50,000",,,,,,,,,,,,,No.,3456684,2024-11-13 16:07:45,1285,
67338b0ca433937ebf070186,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,no,3065980,2024-11-13 16:08:08,1286,
5fbd057ea95c7102638685d5,,,,,,,,,,v5_pilot1,Woman,,Postgraduate/Professional degree/other,"$25,000-$50,000",,,,,,,,,,,,,No,2265158,2024-11-13 16:08:30,1287,
6733b279ce94f1f17616889f,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,Nope! It was kind of fun because there were so many different tasks.,3104818,2024-11-13 16:09:04,1288,
5bae077b542eed0001384369,,,,,,,,,,v5_pilot1,Woman,,High school,"$50,000-$75,000",,,,,,,,,,,,,no,2275137,2024-11-13 16:10:34,1289,
63652b3ed1f35f8e04325845,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"$25,000-$50,000",,,,,,,,,,,,,"No, the everything in the study went smoothly. ",2642069,2024-11-13 16:11:37,1290,
66515fd539f7b5b6cff2dd8d,,,,,,,,,,v5_pilot1,Woman,,Some college,"$50,000-$75,000",,,,,,,,,,,,,"I don't feel like I did a very good job (I really tried), and I feel badly about it. Good luck on your research, though!",3113553,2024-11-13 16:12:28,1291,
5d5035c5d87393001af70561,,,,,,,,,,v5_pilot1,Woman,,2 year degree,"More than $100,000",,,,,,,,,,,,,The entire survey was rather confusing.,2507439,2024-11-13 16:13:44,1292,
650c409b6112d165091bb2cc,,,,,,,,,,v5_pilot1,Woman,,2 year degree,"More than $100,000",,,,,,,,,,,,,The only part was confusing was naming the population of people in places I never heard of. ,2694377,2024-11-13 16:15:11,1293,
66f5dd0bff439ae3df8cf800,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,confusing a bit to me,2610884,2024-11-13 16:15:31,1294,
666ececc47ca746d72d7ac74,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,no,2533073,2024-11-13 16:15:48,1295,
671c8669491ebda7a12ddb02,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,"No, I felt bad on the population estimate one, I really had no idea and struggled to recall exactly what I put. I tried to use the same judgement to reanswer them. ",2760084,2024-11-13 16:16:42,1296,
6596a5cad60ef105b6c18897,,,,,,,,,,v5_pilot1,Woman,,Some college,"$25,000-$50,000",,,,,,,,,,,,,"No, thanks for the opportunity!",2418913,2024-11-13 16:17:44,1297,
662aa00d48f312d8e8d45951,,,,,,,,,,v5_pilot1,Woman,,Some college,"Less than $25,000",,,,,,,,,,,,,It was an interesting study .,3148372,2024-11-13 16:18:15,1298,
670462bd21b2c66ce01dfbc8,,,,,,,,,,v5_pilot1,Man,,4 year degree,"Less than $25,000",,,,,,,,,,,,,"I wish I could see the 3 columns of country populations - 1st guess, 2nd guess, actual population.  :-)",2834908,2024-11-13 16:18:27,1299,
5f1c2ebf1d8b7c48ad3ec3db,,,,,,,,,,v5_pilot1,Woman,,High school,"$25,000-$50,000",,,,,,,,,,,,,"was really different made sence all but the start of the study, were it was showing phrases and I wasnt sure if I was supposed to do anything. other than that the study was interesting",2787914,2024-11-13 16:18:47,1300,
61412d50c1d83f94e448c0f3,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"Less than $25,000",,,,,,,,,,,,,N/A,3615557,2024-11-13 16:20:01,1301,
66c3faa60b8f39b397fe997d,,,,,,,,,,v5_pilot1,Woman,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,NONE,4194566,2024-11-13 16:21:26,1302,
6710cc1273b44d38c8bab0c5,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,none,3458589,2024-11-13 16:21:31,1303,
648078b4d799b6eef593e43f,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,Some parts were confusing but all in all fun to do.,3047237,2024-11-13 16:22:49,1304,
5ee6be54321536000905346a,,,,,,,,,,v5_pilot1,Woman,,Some college,Prefer not to say,,,,,,,,,,,,,No feedback,3221433,2024-11-13 16:26:33,1305,
66956d856f7176e8bb907fcc,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,No,2648229,2024-11-13 16:28:13,1306,
63b4a74fe7e73f52315cc6a1,,,,,,,,,,v5_pilot1,Woman,,Some college,"$25,000-$50,000",,,,,,,,,,,,,"No, but this one was kinda fun!!!  Thank you!",3335704,2024-11-13 16:28:46,1307,
671e51c0e8f355dad36f28f5,,,,,,,,,,v5_pilot1,Man,,High school,"$75,000-$100,000",,,,,,,,,,,,,"For the most part it was not confusing, however when I reached to the part where I had to guess the populations and recall them-I did not do as well as I wanted to. ",3840508,2024-11-13 16:30:15,1308,
65fabbc20fc16749b32049db,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"$75,000-$100,000",,,,,,,,,,,,,no confusing parts. I actually enjoyed doing it and i hope my responses would be useful,2664190,2024-11-13 16:31:44,1309,
66b20339b1ea6c44133d8841,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,There wasn't a lot of information or details given with the expectation to make guesses. ,3898411,2024-11-13 16:32:59,1310,
6606236e44a7586a8cad86b5,,,,,,,,,,v5_pilot1,Woman,,4 year degree,Prefer not to say,,,,,,,,,,,,,"I really enjoyed this study! And I suspect that I was incorrect about Moose diving underwater while eating. They are a nuisance to citizens- very big, strong and intrusive and I definitely recall one in my backyard knocking over a barbeque, I vaguely recall my Father teasing me that I was like a moose because I could hold my breath under water...",3930000,2024-11-13 16:34:13,1311,
664a434fa2da2c34032f3a1a,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,N/A,3722582,2024-11-13 16:34:41,1312,
66ca41de318c12cd9f59b13a,,,,,,,,,,v5_pilot1,Woman,,2 year degree,"$25,000-$50,000",,,,,,,,,,,,,"Not confusing, maybe questionable, like huh?",2208850,2024-11-13 16:36:40,1313,
61644b17ec9f97f7485d5624,,,,,,,,,,v5_pilot1,Woman,,Postgraduate/Professional degree/other,"$50,000-$75,000",,,,,,,,,,,,,Not at all.,4199000,2024-11-13 16:37:02,1314,
66c615185ea4ebca7f461a73,,,,,,,,,,v5_pilot1,Woman,,High school,"$25,000-$50,000",,,,,,,,,,,,,Thank you for allowing me to participate in this study. ,4173363,2024-11-13 16:37:28,1315,
65edb8c846acd454e8d8bf9c,,,,,,,,,,v5_pilot1,Man,,2 year degree,"More than $100,000",,,,,,,,,,,,,No! Thank you,2023877,2024-11-13 16:41:55,1316,
67222fb75e5f12064ed6ab4f,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,good,4258854,2024-11-13 16:44:17,1317,
63d3ccaecce99faa457fb049,,,,,,,,,,v5_pilot1,Man,,Some college,"Less than $25,000",,,,,,,,,,,,,"I underestimated all the populations, I hope you gave the correct numbers because I will need to estimate populations better maybe someday. ",4090652,2024-11-13 16:45:42,1318,
658301f0c304eb2e12fdcdf5,,,,,,,,,,v5_pilot1,Woman,,Some college,"Less than $25,000",,,,,,,,,,,,,No feedback and nothing was confusing ,4422222,2024-11-13 16:53:34,1319,
63c3164c08ff110d63b44dc6,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"$75,000-$100,000",,,,,,,,,,,,,no,4484612,2024-11-13 17:03:34,1320,
5dbc73047d3d3622bcd31170,,,,,,,,,,v5_pilot1,Woman,,Some college,"More than $100,000",,,,,,,,,,,,,no feedback. nothing confusing. thank you,1696814,2024-11-13 17:09:52,1321,
663e9e90e7e0acca1b1ce46b,,,,,,,,,,v5_pilot1,Man,,2 year degree,"$50,000-$75,000",,,,,,,,,,,,,N/A,1799445,2024-11-13 17:11:04,1322,
66f7be4e7b8727097039069e,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,the movie trivias were a bit confusing,5432584,2024-11-13 17:11:36,1323,
60085c96f16b701cbdced9a4,,,,,,,,,,v5_pilot1,Woman,,Some college,"$50,000-$75,000",,,,,,,,,,,,,"was not confusing, just different to see multiple experiments simultaneously ",1622729,2024-11-13 17:28:46,1324,
6725f223e34c3e397e5eb2fb,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,it was all good. The time how ever was very short for such a long study,8616937,2024-11-13 17:39:47,1325,
672e0b40c7f669ea8a8cf65b,,,,,,,,,,v5_pilot1,Woman,,Some college,"$50,000-$75,000",,,,,,,,,,,,,I Honestly think everything was cool about this study but the page where I had to estimate the population of countries was time-consuming as such I was not able to finish before the time.  ,7638847,2024-11-13 17:41:03,1326,
664df977e4e6d25d66bf64cb,,,,,,,,,,v5_pilot1,Woman,,Some high school,"Less than $25,000",,,,,,,,,,,,,no there was nothing confusing it was fun and i liked answering the questions,3250923,2024-11-13 17:56:15,1327,
6724c57746b8540247a2c5f2,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,This was a really interesting study and I wish I could find out how many answers I got correct but I know that isn't the point. I thought all parts of the study were clear. Thanks for letting me take part in it.,1991777,2024-11-13 18:04:30,1328,
6732364b293dff5d8ddf5063,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,1000,10194454,2024-11-13 18:17:25,1329,
66ba4608bc582e7db54007e5,,,,,,,,,,v5_pilot1,Man,,High school,"More than $100,000",,,,,,,,,,,,,n/a,2310863,2024-11-13 18:23:18,1330,
616d9ef881036dfbfd63d2f4,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,good study,3075425,2024-11-13 18:23:49,1331,
56bd7bf3d4e2180005a86846,,,,,,,,,,v5_pilot1,Woman,,2 year degree,"More than $100,000",,,,,,,,,,,,,no,4156773,2024-11-13 18:25:25,1332,
60dc4e2299f89a7ca94b2c91,,,,,,,,,,v5_pilot1,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,I really enjoyed the study.,7193937,2024-11-13 19:19:13,1333,
64d50885740e0dfefd52c6f8,,,,,,,,,,v5_pilot1,Woman,,Postgraduate/Professional degree/other,"$50,000-$75,000",,,,,,,,,,,,,"No, the questions were rather interesting!",836559,2024-11-19 15:21:39,1334,
63d672fd60ac772cd04cc33b,,,,,,,,,,v5_pilot1,Man,,High school,"Less than $25,000",,,,,,,,,,,,,none,613266,2024-11-19 15:22:47,1335,
6717cfaa88e501cebaf9154b,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,No,453875,2024-11-19 15:26:06,1336,
5f4ab2bc3331d00fa6afc609,,,,,,,,,,v5_pilot1,Woman,,High school,"Less than $25,000",,,,,,,,,,,,,"None, everything seemed straightforward and easy to understand. There were a few typos, but nothing major.",1145150,2024-11-19 15:27:35,1337,
6060ddd26de46b745d90990c,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,no,907147,2024-11-19 15:28:24,1338,
673336171333d62635ffe25f,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,no,982911,2024-11-19 15:29:53,1339,
6657f15cef4ca4b8c204a8fd,,,,,,,,,,v5_pilot1,Woman,,High school,"$50,000-$75,000",,,,,,,,,,,,,N/A,635810,2024-11-19 15:30:40,1340,
655f8b959477c803eb906622,,,,,,,,,,v5_pilot1,Woman,,Some college,"$25,000-$50,000",,,,,,,,,,,,,N/A,880051,2024-11-19 15:32:46,1341,
67184213a3401b36ab9fd18d,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,No,1261905,2024-11-19 15:33:59,1342,
662c29521a4d878c27a664ef,,,,,,,,,,v5_pilot1,Woman,,Postgraduate/Professional degree/other,"$25,000-$50,000",,,,,,,,,,,,,Surprizing,1681377,2024-11-19 15:36:05,1343,
66f42a196ecc9c6a78622919,,,,,,,,,,v5_pilot1,Woman,,Some college,"$25,000-$50,000",,,,,,,,,,,,,N/A,1021500,2024-11-19 15:36:29,1344,
66463beb03bc98ffca9a176e,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,no,1214333,2024-11-19 15:37:13,1345,
66369de91d10e800492bfa7c,,,,,,,,,,v5_pilot1,Woman,,High school,"$25,000-$50,000",,,,,,,,,,,,,no feedback I enjoyed it,1960787,2024-11-19 15:38:40,1346,
66329767cb85e95a0d3d9d55,,,,,,,,,,v5_pilot1,Woman,,Some college,"$50,000-$75,000",,,,,,,,,,,,,"No, everything was clear.",590346,2024-11-19 15:39:44,1347,
5fcd9e11d619a5277a200dd5,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,No,639347,2024-11-19 15:40:16,1348,
671a69e6998d3bf9d59968a0,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,This last part was certainly confusing to me,1304554,2024-11-19 15:40:34,1349,
5fe45e3b520dd11baee55be3,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,Everything was clear.,397135,2024-11-19 15:41:00,1350,
6365b39d456c37b91bf98540,,,,,,,,,,v5_pilot1,Man,,Some college,"$25,000-$50,000",,,,,,,,,,,,,"Thank you for letting me participate!
",1110781,2024-11-19 15:42:47,1351,
672f6f0e4bf84469b0cc4598,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,no,1071136,2024-11-19 15:43:41,1352,
5f47f20025bc3c12380a5cf4,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,No,593540,2024-11-19 15:43:52,1353,
5ed3fdbdb6ee6f39f590e455,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,thanks it was different from  other studies and I found i really fun to do.,974500,2024-11-19 15:43:55,1354,
669bbb80a4d3f60ccab32b88,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,not at all,903125,2024-11-19 15:45:08,1355,
65ff3929d5f659007670f77a,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,Nope. Fun study. Feel bad for James.,912153,2024-11-19 15:45:39,1356,
66ab8a47cca30675e4ea0847,,,,,,,,,,v5_pilot1,Woman,,Some college,"Less than $25,000",,,,,,,,,,,,,Interesting study,891944,2024-11-19 15:46:21,1357,
61074cf49372b754ac5cf8e6,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,All made sense,920539,2024-11-19 15:46:26,1358,
67358ab8c5cf3633c0d27d5d,,,,,,,,,,v5_pilot1,Woman,,Some college,"$50,000-$75,000",,,,,,,,,,,,,No it kept me interested and made me think which I love.,1311101,2024-11-19 15:46:47,1359,
671ecf1785de404b5c754d31,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,I liked it! Clear and interesting. ,796478,2024-11-19 15:46:56,1360,
637e31794e63dcbc52047f13,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,I enjoyed doing this study. ,1762442,2024-11-19 15:47:22,1361,
614795c351b6c8373e6225fb,,,,,,,,,,v5_pilot1,Woman,,Postgraduate/Professional degree/other,"$25,000-$50,000",,,,,,,,,,,,,It was a fun study.,1098041,2024-11-19 15:47:33,1362,
5ea95ca4936cd3035f7e3e3a,,,,,,,,,,v5_pilot1,Woman,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,no,677390,2024-11-19 15:48:08,1363,
6020606d7b0258677b881f63,,,,,,,,,,v5_pilot1,Woman,,Some high school,"$25,000-$50,000",,,,,,,,,,,,,No feedback.,961159,2024-11-19 15:48:23,1364,
65c54094d679588a0bb0c168,,,,,,,,,,v5_pilot1,Woman,,2 year degree,"$50,000-$75,000",,,,,,,,,,,,,N/A,899206,2024-11-19 15:48:24,1365,
66c64b2de99422997495dd2b,,,,,,,,,,v5_pilot1,Woman,,High school,"$25,000-$50,000",,,,,,,,,,,,,cool,1478481,2024-11-19 15:50:05,1366,
672380e2b45686d02f2f6663,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,the last part was confusing,1066035,2024-11-19 15:50:41,1367,
6581d59fc1a74c526abf0de5,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"$50,000-$75,000",,,,,,,,,,,,,great study,1763943,2024-11-19 15:51:50,1368,
672bad804142baee87dd4de6,,,,,,,,,,v5_pilot1,Man,,High school,"$25,000-$50,000",,,,,,,,,,,,,N/A. I enjoyed this study.,1159884,2024-11-19 15:52:37,1369,
673aef188d2380783dbd4deb,,,,,,,,,,v5_pilot1,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,Nice survey,999451,2024-11-19 15:52:54,1370,
6655e4f304ea91b8ecb46edc,,,,,,,,,,v5_pilot1,Woman,,High school,"$50,000-$75,000",,,,,,,,,,,,,None,1264900,2024-11-19 15:52:59,1371,
6738a8181d40eb247d0dfb7b,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,no,1717137,2024-11-19 15:54:41,1372,
56f580bd736c79000c223fea,,,,,,,,,,v5_pilot1,Woman,,High school,"$25,000-$50,000",,,,,,,,,,,,,I answered one of the questions incorrectly by saying I had never heard of a question like it. It was the question about the man poisonings the villager. I have heard of questions similar as far as one person lives so others die. ,1381820,2024-11-19 15:55:10,1373,
63fa78f21e485a372c6528fa,,,,,,,,,,v5_pilot1,Man,,Some college,"Less than $25,000",,,,,,,,,,,,,"no, all clear and interesting",1758083,2024-11-19 15:56:03,1374,
6737ef79edbef15738692f29,,,,,,,,,,v5_pilot1,Woman,,Some college,"$75,000-$100,000",,,,,,,,,,,,,"No, everything was clear to understand.",1218359,2024-11-19 15:56:21,1375,
673b3f1c6c2772b31d031353,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,Not at all. They were all very clear.,1309812,2024-11-19 15:57:20,1376,
66680974c79f43024b48a51e,,,,,,,,,,v5_pilot1,Man,,Some college,"Less than $25,000",,,,,,,,,,,,,no everything was understandable ,2191874,2024-11-19 15:58:12,1377,
660ff598a3391e9b7d8feab4,,,,,,,,,,v5_pilot1,Man,,Some college,"$50,000-$75,000",,,,,,,,,,,,,Some of the scenarios in the first part of the study were very interesting and thought provoking. ,2055791,2024-11-19 15:58:24,1378,
5f88877885e51d02acd71b12,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"More than $100,000",,,,,,,,,,,,,No.,2112695,2024-11-19 15:58:33,1379,
672f51761c544d7f6b883f9c,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,Thank you,1486348,2024-11-19 15:58:37,1380,
66b8d74a8ce8e0d943a6b205,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,Thanks!,1334606,2024-11-19 15:58:37,1381,
5ee06d52012a213bff71f7fe,,,,,,,,,,v5_pilot1,Man,,Some college,"$50,000-$75,000",,,,,,,,,,,,,no. all good thx.,2350875,2024-11-19 15:58:48,1382,
67287f5f3e076a25424f71bb,,,,,,,,,,v5_pilot1,Woman,,Some college,"$50,000-$75,000",,,,,,,,,,,,,no,1537849,2024-11-19 15:59:40,1383,
672b753aa2fa18278c7ac134,,,,,,,,,,v5_pilot1,Woman,,Postgraduate/Professional degree/other,"$75,000-$100,000",,,,,,,,,,,,,No everything went well i really enjoyed the survey,1687622,2024-11-19 16:00:29,1384,
6716d6b33cd108b6c2b58e9d,,,,,,,,,,v5_pilot1,Woman,,Some college,"$75,000-$100,000",,,,,,,,,,,,,I enjoyed taking the study and being presented with different scenarios. Working through the scenarios and thinking through my choices was interesting. It made me focus on how I think. ,1158249,2024-11-19 16:01:05,1385,
66439f16517fee154d7c9612,,,,,,,,,,v5_pilot1,Man,,High school,"$50,000-$75,000",,,,,,,,,,,,,This was a very fun study. Thank you for letting me participate.,1845058,2024-11-19 16:01:32,1386,
65c391e039ff6b21462b3083,,,,,,,,,,v5_pilot1,Woman,,Some college,"$25,000-$50,000",,,,,,,,,,,,,"No, all was very clear to me.",1795969,2024-11-19 16:01:41,1387,
6734b614d11234d19b0bdd55,,,,,,,,,,v5_pilot1,Woman,,Postgraduate/Professional degree/other,Prefer not to say,,,,,,,,,,,,,VERY GOOD,1117869,2024-11-19 16:02:02,1388,
666149cb6a138209b157427b,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,"I think this study was fun to complete. Nothing was particularly confusing, but I wish that I could see what the ""findings"" of this study are. In other words, I wish that I knew what my answers reveal about me, if this study is trying to yield any insights of that sort about our cognition or personalities. 

Thank you for letting me participate!",2350993,2024-11-19 16:02:34,1389,
6155b9c45f96867d9d9631fd,,,,,,,,,,v5_pilot1,Woman,,2 year degree,"More than $100,000",,,,,,,,,,,,,Nope,1421567,2024-11-19 16:03:48,1390,
6727b5d1d5aefb10c6536f82,,,,,,,,,,v5_pilot1,Woman,,Postgraduate/Professional degree/other,"$25,000-$50,000",,,,,,,,,,,,,It was fun,1778627,2024-11-19 16:04:58,1391,
6723b58838b840d59c3edea9,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,No there were no parts that were confusing,1671750,2024-11-19 16:05:16,1392,
6060f15cdc1a3c002e38b9a4,,,,,,,,,,v5_pilot1,Man,,4 year degree,"More than $100,000",,,,,,,,,,,,,n/a,1930205,2024-11-19 16:05:29,1393,
66aaafb566413c1c5334dfaa,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,no,1556555,2024-11-19 16:05:56,1394,
654bb50c72b2f304d47bfdab,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"$50,000-$75,000",,,,,,,,,,,,,None of the study were confusing ,1535589,2024-11-19 16:06:04,1395,
63ad82b1461f02fdca26b7ed,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"$75,000-$100,000",,,,,,,,,,,,,no,1716465,2024-11-19 16:11:47,1396,
6734b614d11234d19b0bdd55,,,,,,,,,,v5_pilot1,Woman,,Prefer not to say,Prefer not to say,,,,,,,,,,,,,very good,484456,2024-11-19 16:14:35,1397,
63b18d94775ad4aad221103c,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"$75,000-$100,000",,,,,,,,,,,,,No,2275469,2024-11-19 16:18:36,1398,
65c113ea875215ba3406a943,,,,,,,,,,v5_pilot1,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,N/a,3381098,2024-11-19 16:20:44,1399,
66beb7a1951f8a18b03cd9c5,,,,,,,,,,v5_pilot1,Man,,Some college,"More than $100,000",,,,,,,,,,,,,"Everything was well structured and went smoothly. The experiments were also compelling and very engaging, so I appreciate that as well!",2711915,2024-11-19 16:21:08,1400,
61563a6b0dc951de6c1fe626,,,,,,,,,,v5_pilot1,Woman,,Some college,"$50,000-$75,000",,,,,,,,,,,,,no,420765,2024-11-19 16:24:02,1401,
5680253fc5767f00121cc5e2,,,,,,,,,,v5_pilot1,Man,,Some college,"$50,000-$75,000",,,,,,,,,,,,,None,1376538,2024-11-19 16:25:12,1402,
669418df0f316349ef2ff90f,,,,,,,,,,v5_pilot1,Woman,,Postgraduate/Professional degree/other,"$50,000-$75,000",,,,,,,,,,,,,good,3337635,2024-11-19 16:32:29,1403,
65d7a5fea3345f5297e63e48,,,,,,,,,,v5_pilot1,Man,,High school,"$25,000-$50,000",,,,,,,,,,,,,Nothing stood out as confusing or didn't make sense.,1868465,2024-11-19 16:33:34,1404,
654cd7cdd242242523a845f2,,,,,,,,,,v5_pilot1,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,The study was very good,1582363,2024-11-19 16:35:06,1405,
673229f948e1615b4f679c07,,,,,,,,,,v5_pilot1,Man,,4 year degree,"Less than $25,000",,,,,,,,,,,,,This study made much sense to me and it helped me in mine thinking abilitiess,3916292,2024-11-19 16:42:13,1406,
5e34325430e5263f0bebb32d,,,,,,,,,,v5_pilot1,Man,,2 year degree,"$25,000-$50,000",,,,,,,,,,,,,"none
",855653,2024-11-19 17:25:52,1407,
66a535ab2aef82fd330ddff1,,,,,,,,,,v5_pilot1,Man,,4 year degree,"$50,000-$75,000",,,,,,,,,,,,,none,1595215,2024-11-19 17:34:24,1408,
"",,,,,,,,,,v5_pilot1,Some other way,,Postgraduate/Professional degree/other,"$25,000-$50,000",,,,,,,,,,,,,2,710111,2024-12-19 16:36:33,1409,
"",,,,,,,,,,v5_pilot1,Some other way,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,test,508593,2024-12-19 18:49:44,1410,
6644f37947ff3c7c3f9bbca1,,,,,,,,,,v5_pilot2,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,no,503040,2024-12-19 19:18:47,1411,
5beb8419aec9ef0001e9d5fb,,,,,,,,,,v5_pilot2,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,interesting,465664,2024-12-19 19:27:38,1412,
6362852176f08a3984fa6ef1,,,,,,,,,,v5_pilot2,Man,,High school,"$75,000-$100,000",,,,,,,,,,,,,no,745157,2024-12-19 19:29:18,1413,
5c1827dbebe9950001752e40,,,,,,,,,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,None,477228,2024-12-19 19:29:30,1414,
5fb757520b48c928a9b6e00b,,,,,,,,,,v5_pilot2,Woman,,4 year degree,"$75,000-$100,000",,,,,,,,,,,,,No. It all made sense.,729297,2024-12-19 19:32:07,1415,
66cf6c471a4e4397dac16e71,,,,,,,,,,v5_pilot2,Man,,4 year degree,"$25,000-$50,000",,,,,,,,,,,,,no,748742,2024-12-19 19:32:50,1416,
66bf96a398b165333e46f5e1,,,,,,,,,,v5_pilot2,Woman,,Some college,"Less than $25,000",,,,,,,,,,,,,no. great study,865642,2024-12-19 19:34:48,1417,
5c01d3c509e9c70001500b10,,,,,,,,,,v5_pilot2,Woman,,4 year degree,Prefer not to say,,,,,,,,,,,,, no,959012,2024-12-19 19:35:38,1418,
594a955b09c434000142a8fb,,,,,,,,,,v5_pilot2,Woman,,Postgraduate/Professional degree/other,"More than $100,000",,,,,,,,,,,,,"no, everything was fine",498665,2024-12-19 19:37:08,1419,
675f50ab88662e8002f0ee08,,,,,,,,,,v5_pilot2,Man,,Postgraduate/Professional degree/other,"$75,000-$100,000",,,,,,,,,,,,,no comments,1083184,2024-12-19 19:37:39,1420,
